Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip,ITM concat addr,Source concat addr,ITM lat,ITM long,Source lat,Source long,Distance (in km),Distance Flag
,2555693,619577,76%,Moderate,,HUMANA PHARMACY INC. #013               ,5317 W ATLANTIC AVE                     ,DELRAY BEACH             ,FL,33484,Feinstein Dermatology & Cosmetic Surgery (AKA Feinstein Medical Llc),6140 W Atlantic Ave,Delray Beach,FL,33484,"5317 W ATLANTIC AVE                     ,DELRAY BEACH             ,FL,33484","6140 W ATLANTIC AVE,DELRAY BEACH,FL,33484",26.457893,-80.12771707692309,26.461428700000003,-80.0912752,2.26733542860365,0
,2564434,596,76%,Moderate,,SANTA CLARA COUNTY MENTAL HEALTH        ,2221 ENBORG LN                          ,SAN JOSE                 ,CA,95128,Santa Clara Valley Medical Center,751 S Bascom Ave,San Jose,CA,95128,"2221 ENBORG LN                          ,SAN JOSE                 ,CA,95128","751 S BASCOM AVE,SAN JOSE,CA,95128",37.3111144527402,-121.935350514975,37.31312855,-121.93531795767599,0.13917213224085662,1
,39300929,694153,76%,Moderate,,METRO HEALTH PARK EST PHCY WAC          ,4055 CASCADE RD SE STE 104              ,GRAND RAPIDS             ,MI,49546,Metro Health OB/GYN (FKA Michigan Obstetrics and Gynecology PC),"770 Kenmoor Ave Se, Suite 301",Grand Rapids,MI,49546,"4055 CASCADE RD SE STE 104              ,GRAND RAPIDS             ,MI,49546","770 KENMOOR AVE SE, SUITE 301,GRAND RAPIDS,MI,49546",42.947655,-85.569214,42.94905,-85.563446,0.30722245888150473,0
,36060374,802098,76%,Moderate,,UTAH CANCER SPECIALISTS                 ,3590 W 9000 S STE 100                   ,WEST JORDAN              ,UT,84088,Jordan Valley Dermatology,"3570 W 9000 S, Ste 220",West Jordan,UT,84088,"3590 W 9000 S STE 100                   ,WEST JORDAN              ,UT,84088","3570 W 9000 S, STE 220,WEST JORDAN,UT,84088",,,,,,0
,38456105,1678,76%,Moderate,,NORTON CANCER INSTITUTE PAVIL PH        ,315 E BROADWAY FL 4                     ,LOUISVILLE               ,KY,40202,Norton Hospital,200 E Chestnut St,Louisville,KY,40202,"315 E BROADWAY FL 4                     ,LOUISVILLE               ,KY,40202","200 E CHESTNUT ST,LOUISVILLE,KY,40202",,,38.2478501,-85.75065853999601,,0
,37203706,2973,76%,Moderate,,DUKE CANCER CENTER                      ,20 DUKE MEDICINE CIR                    ,DURHAM                   ,NC,27710,Duke University Hospital,2301 Erwin Rd,Durham,NC,27710,"20 DUKE MEDICINE CIR                    ,DURHAM                   ,NC,27710","2301 ERWIN RD,DURHAM,NC,27710",36.00495745,-78.93679331779441,36.0070213,-78.9373478833582,0.1459281915860285,1
,38936284,610464,76%,Moderate,,NYU LUTHERAN MEDICAL CENTER             ,8721 5TH AVE FL 3                       ,BROOKLYN                 ,NY,11209,Peter B Milburn MD PC,8026 5th Ave,Brooklyn,NY,11209,"8721 5TH AVE FL 3                       ,BROOKLYN                 ,NY,11209","8026 5TH AVE,BROOKLYN,NY,11209",,,40.62526,-74.0245391,,0
,52259112,274172,76%,Moderate,,CHARLESTON ONCOLOGY PA                  ,3510 HIGHWAY 17 BYP N STE 300           ,MOUNT PLEASANT           ,SC,29466,Roper St Francis Healthcare - Roper St Francis Mount Pleasant Hospital,3500 N Highway 17,Mount Pleasant,SC,29466,"3510 HIGHWAY 17 BYP N STE 300           ,MOUNT PLEASANT           ,SC,29466","3500 N HIGHWAY 17,MOUNT PLEASANT,SC,29466",,,,,,0
,3867571,628913,76%,Moderate,,FLORIDA CANCER SPECIALISTS PGA          ,3401 PGA BLVD STE 200                   ,PALM BEACH GARDENS       ,FL,33410,Mount Sinai Doctors New York Dermatology (FKA Juno Dermatology LLC),"3801 Pga Blvd, Ste 107",Palm Beach Gardens,FL,33410,"3401 PGA BLVD STE 200                   ,PALM BEACH GARDENS       ,FL,33410","3801 PGA BLVD, STE 107,PALM BEACH GARDENS,FL,33410",,,,,,0
,8228,628173,76%,Moderate,,CHARLESTON AREA MEDICAL CTR             ,800 PENNSYLVANIA AVE                    ,CHARLESTON               ,WV,25302,Scott A Naegele MD PLLC,"830 Pennsylvania Ave, Suite 108",Charleston,WV,25302,"800 PENNSYLVANIA AVE                    ,CHARLESTON               ,WV,25302","830 PENNSYLVANIA AVE, SUITE 108,CHARLESTON,WV,25302",38.3592969,-81.6374472079726,,,,0
,36852428,71,76%,Moderate,,THE KIRKLIN CLINIC                      ,2000 6TH AVE S                          ,BIRMINGHAM               ,AL,35233,UAB Hospital,1802 6th Ave S,Birmingham,AL,35233,"2000 6TH AVE S                          ,BIRMINGHAM               ,AL,35233","1802 6TH AVE S,BIRMINGHAM,AL,35233",33.5079541,-86.8002780194662,33.506324600000006,-86.80212218,0.1548024371725607,1
,1914491,808,76%,Moderate,,FLORIDA CANCER-SEBRING-SBR              ,4420 SUN N LAKE BLVD                    ,SEBRING                  ,FL,33872,AdventHealth Sebring (FKA Florida Hospital Heartland Medical Center),4200 Sun N Lake Blvd,Sebring,FL,33871,"4420 SUN N LAKE BLVD                    ,SEBRING                  ,FL,33872","4200 SUN N LAKE BLVD,SEBRING,FL,33871",27.535751,-81.51006,,,,0
,34502603,948646,76%,Moderate,,NEW JERSEY HEM ONC ASSOC LLC            ,508 LAKEHURST RD STE 1B                 ,TOMS RIVER               ,NJ,08755,Reproductive Science Center of New Jersey,"780 Route 37 W, Ste 150",Toms River,NJ,08755,"508 LAKEHURST RD STE 1B                 ,TOMS RIVER               ,NJ,08755","780 ROUTE 37 W, STE 150,TOMS RIVER,NJ,08755",,,,,,0
,38535517,4190,76%,Moderate,,AUSTIN CANCER CENTERS-ROUND ROCK        ,16030 PARK VALLEY DR STE 201            ,ROUND ROCK               ,TX,78681,St Davids Round Rock Medical Center,2400 Round Rock Ave,Round Rock,TX,78681,"16030 PARK VALLEY DR STE 201            ,ROUND ROCK               ,TX,78681","2400 ROUND ROCK AVE,ROUND ROCK,TX,78681",,,30.5104292,-97.714077283546,,0
,4493435,838205,76%,Moderate,,UVA CANCER CENTER AUGUSTA               ,57 BEAM LN STE 300                      ,FISHERSVILLE             ,VA,22939,Savola Aesthetic Dermatology Center PLC,"66 Parkway Ln, Ste 101",Fishersville,VA,22939,"57 BEAM LN STE 300                      ,FISHERSVILLE             ,VA,22939","66 PARKWAY LN, STE 101,FISHERSVILLE,VA,22939",38.090687,-78.98975,38.086494,-78.98471,0.39880979212079537,0
,49563365,274135,76%,Moderate,,WALGREENS #16542 HLTH SYS PHCY          ,1475 NW 12TH AVE STE 203                ,MIAMI                    ,FL,33136,Holtz Childrens Hospital,1611 Nw 12th Ave,Miami,FL,33136,"1475 NW 12TH AVE STE 203                ,MIAMI                    ,FL,33136","1611 NW 12TH AVE,MIAMI,FL,33136",,,25.7916705,-80.21260146013259,,0
,52460409,781068,76%,Moderate,,AMERICAN ONC-ZACHARY-LAZAC              ,1673 E MOUNT PLEASANT RD UNIT F-102     ,ZACHARY                  ,LA,70791,Radiation Oncology Center - Zachary Llc,6180 Main St,Zachary,LA,70791,"1673 E MOUNT PLEASANT RD UNIT F-102     ,ZACHARY                  ,LA,70791","6180 MAIN ST,ZACHARY,LA,70791",,,30.649699698372604,-91.13980622690251,,0
,2491412,651094,76%,Moderate,,MEMORIAL SLOAN KETTERING CANCER CTR     ,160 E 53RD ST                           ,NEW YORK                 ,NY,10022,Diane S Berson MD PLLC,"211 E 53rd St, Suite 3",New York,NY,10022,"160 E 53RD ST                           ,NEW YORK                 ,NY,10022","211 E 53RD ST, SUITE 3,NEW YORK,NY,10022",40.7577758,-73.9698418,,,,0
,39148613,550393,76%,Moderate,,UK SPECIALTY PHARMACY                   ,800 ROSE ST RM HC201                    ,LEXINGTON                ,KY,40536,UK Healthcare Physicians,830 S Limestone,Lexington,KY,40536,"800 ROSE ST RM HC201                    ,LEXINGTON                ,KY,40536","830 S LIMESTONE,LEXINGTON,KY,40536",,,38.03230475,-84.5088207385395,,0
,4097699,716018,76%,Moderate,,WILLAMETTE VALLEY CANCER CENTER         ,520 COUNTRY CLUB PKWY                   ,EUGENE                   ,OR,97401,Willamette Valley Cancer Institute,"3500 Chad Dr, Suite 300",Eugene,OR,97408,"520 COUNTRY CLUB PKWY                   ,EUGENE                   ,OR,97401","3500 CHAD DR, SUITE 300,EUGENE,OR,97408",44.0630086678168,-123.091301224748,,,,0
,1915076,2913,76%,Moderate,,NORTH SHORE HEM/ONC -BAY SHORE          ,375 E MAIN ST STE 21                    ,BAY SHORE                ,NY,11706,Southside Hospital,301 E Main St,Bay Shore,NY,11706,"375 E MAIN ST STE 21                    ,BAY SHORE                ,NY,11706","301 E MAIN ST,BAY SHORE,NY,11706",,,40.72603315,-73.2417981111639,,0
,9127417,726125,76%,Moderate,,TEXAS ONCOLOGY PH SAMMONS               ,3410 WORTH ST STE 350                   ,DALLAS                   ,TX,75246,William M Carpenter MD,"3409 Worth St, Suite 630",Dallas,TX,75246,"3410 WORTH ST STE 350                   ,DALLAS                   ,TX,75246","3409 WORTH ST, SUITE 630,DALLAS,TX,75246",32.788174,-96.77954,32.788177,-96.77956,0.0011800522358468527,1
,2725902,645477,76%,Moderate,,REDDING RANCHERIA INDIAN HEALTH SVCS    ,1441 LIBERTY ST                         ,REDDING                  ,CA,96001,Shasta Orthopaedics,1255 Liberty St,Redding,CA,96001,"1441 LIBERTY ST                         ,REDDING                  ,CA,96001","1255 LIBERTY ST,REDDING,CA,96001",40.5859160204082,-122.387037285714,40.58433,-122.38655619999999,0.11245337028883075,1
,2160578,606193,76%,Moderate,,RAINIER PHYSICIANS                      ,2920 S MERIDIAN STE 100                 ,PUYALLUP                 ,WA,98373,Puyallup Dermatology Clinic Inc PS,2622 S Meridian,Puyallup,WA,98373,"2920 S MERIDIAN STE 100                 ,PUYALLUP                 ,WA,98373","2622 S MERIDIAN,PUYALLUP,WA,98373",,,47.1697635,-122.2934912,,0
,1743462,400,76%,Moderate,,SERRA MEDICAL PHARMACY                  ,9375 SAN FERNANDO RD                    ,SUN VALLEY               ,CA,91352,Pacifica Hospital of the Valley,9449 San Fernando Rd,Sun Valley,CA,91352,"9375 SAN FERNANDO RD                    ,SUN VALLEY               ,CA,91352","9449 SAN FERNANDO RD,SUN VALLEY,CA,91352",34.2289829,-118.3828037,34.2289829,-118.3828037,0.0,1
,27607357,645701,76%,Moderate,,UTAH CANCER SPECIALISTS-PROVO           ,395 W BULLDOG BLVD STE 103              ,PROVO                    ,UT,84604,Utah Neurological Clinic Inc,"1055 N 300 W, Suite 400",Provo,UT,84604,"395 W BULLDOG BLVD STE 103              ,PROVO                    ,UT,84604","1055 N 300 W, SUITE 400,PROVO,UT,84604",40.250587,-111.665695,,,,0
,38637947,651040,76%,Moderate,,ST FRANCIS CANCER CENTER PHARMACY       ,104 INNOVATION DR STE 1050              ,GREENVILLE               ,SC,29607,South Carolina Skin Cancer Center,300 Ashby Park Ln,Greenville,SC,29607,"104 INNOVATION DR STE 1050              ,GREENVILLE               ,SC,29607","300 ASHBY PARK LN,GREENVILLE,SC,29607",,,34.81414,-82.274896,,0
,29535164,3623,76%,Moderate,,MUSC UNIV OR PHS                        ,169 ASHLEY AVE RM 462                   ,CHARLESTON               ,SC,29425,Medical University of South Carolina,171 Ashley Ave,Charleston,SC,29425,"169 ASHLEY AVE RM 462                   ,CHARLESTON               ,SC,29425","171 ASHLEY AVE,CHARLESTON,SC,29425",,,32.7855523,-79.9517243024411,,0
,2700358,587958,76%,Moderate,,PHYSICIANS SURGERY CENTER               ,207 STONEBRIDGE BLVD                    ,JACKSON                  ,TN,38305,Dr Kandarp B Patel MD,86 Stonebridge Blvd,Jackson,TN,38305,"207 STONEBRIDGE BLVD                    ,JACKSON                  ,TN,38305","86 STONEBRIDGE BLVD,JACKSON,TN,38305",35.6786573577816,-88.8521514268236,35.6754616930015,-88.85328363308099,0.22976136934282576,0
,2625697,712631,76%,Moderate,,CARESITE PHARMACY                       ,890 POPLAR CHURCH RD STE 103            ,CAMP HILL                ,PA,17011,Associated Otolaryngologists of Pennsylvania (AKA AOP),875 Poplar Church Rd,Camp Hill,PA,17011,"890 POPLAR CHURCH RD STE 103            ,CAMP HILL                ,PA,17011","875 POPLAR CHURCH RD,CAMP HILL,PA,17011",,,40.2540295,-76.9241146,,0
,8772,579950,76%,Moderate,,LEE MEMORIAL HOSPITAL - HEALTHPARK      ,9981 S HEALTHPARK DR                    ,FORT MYERS               ,FL,33908,Park Royal Hospital,9241 Park Royal Dr,Fort Myers,FL,33908,"9981 S HEALTHPARK DR                    ,FORT MYERS               ,FL,33908","9241 PARK ROYAL DR,FORT MYERS,FL,33908",26.503597,-81.91403,,,,0
,38456178,2384,76%,Moderate,,WALGREENS ON SITE PHCY 16073            ,2330 E MEYER BLVD STE 103               ,KANSAS CITY              ,MO,64132,Research Medical Center,2316 E Meyer Blvd,Kansas City,MO,64132,"2330 E MEYER BLVD STE 103               ,KANSAS CITY              ,MO,64132","2316 E MEYER BLVD,KANSAS CITY,MO,64132",,,39.00993505,-94.55974787621142,,0
,29496088,4529,76%,Moderate,,FROEDTERT SURGERY CENTER                ,840 N 87TH ST                           ,MILWAUKEE                ,WI,53226,Froedtert Hospital,9200 W Wisconsin Ave,Milwaukee,WI,53226,"840 N 87TH ST                           ,MILWAUKEE                ,WI,53226","9200 W WISCONSIN AVE,MILWAUKEE,WI,53226",43.0408371341128,-88.01988155222472,43.04139555,-88.0245561671473,0.2391901649216776,0
,1917343,774240,76%,Moderate,,PALM BEACH COUNTY HEALTH DEPT           ,3800 S CONGRESS AVE STE 13              ,BOYNTON BEACH            ,FL,33426,Boynton Beach Dermatology (AKA Joseph C Gretzula DO),"555 N Congress Ave, Suite 201",Boynton Beach,FL,33426,"3800 S CONGRESS AVE STE 13              ,BOYNTON BEACH            ,FL,33426","555 N CONGRESS AVE, SUITE 201,BOYNTON BEACH,FL,33426",26.487848,-80.08989,26.5327,-80.09058,3.0992664496176676,0
,38920053,850736,76%,Moderate,,"TRUE NORTH HEALTH PHARMACY, INC         ",450 LAKEVILLE RD                        ,NEW HYDE PARK            ,NY,11042,Ari Leonard Ginsberg MD,"410 Lakeville Rd, Ste 100",New Hyde Park,NY,11042,"450 LAKEVILLE RD                        ,NEW HYDE PARK            ,NY,11042","410 LAKEVILLE RD, STE 100,NEW HYDE PARK,NY,11042",40.735392,-73.688369,40.75843,-73.70441,1.7996606313095866,0
,2113883,708008,76%,Moderate,,WEILL CORNELL MEDICAL COLLEGE           ,1305 YORK AVE FL 12                     ,NEW YORK                 ,NY,10021,Weill Cornell Medicine Physicians,1300 York Ave,New York,NY,10065,"1305 YORK AVE FL 12                     ,NEW YORK                 ,NY,10021","1300 YORK AVE,NEW YORK,NY,10065",,,40.7647735,-73.9548230334624,,0
,4832,710793,76%,Moderate,,NORTH SHORE UNIVERSITY HOSPITAL INC     ,221 JERICHO TPKE                        ,SYOSSET                  ,NY,11791,Paul I Schneiderman MD PC,"175 Jericho Tpke, Suite 224",Syosset,NY,11791,"221 JERICHO TPKE                        ,SYOSSET                  ,NY,11791","175 JERICHO TPKE, SUITE 224,SYOSSET,NY,11791",40.81131475,-73.5081110906242,,,,0
,13376573,2121,76%,Moderate,,ESSENTIA HEALTH DL PHARMACY             ,211 FRAZEE ST E                         ,DETROIT LAKES            ,MN,56501,Essentia Health St Marys - Detroit Lakes (FKA St Marys Regional Health Center),1027 Washington Ave,Detroit Lakes,MN,56501,"211 FRAZEE ST E                         ,DETROIT LAKES            ,MN,56501","1027 WASHINGTON AVE,DETROIT LAKES,MN,56501",46.815756682582595,-95.84193776396539,46.8141074,-95.844414470393,0.16340228799723733,1
,34471929,956317,76%,Moderate,,COALITION FAMILY HEALTH CENTER          ,430 S MEDICAL ARTS CT                   ,GILLETTE                 ,WY,82716,Campbell County Health,501 South Burma Ave,Gillette,WY,82716,"430 S MEDICAL ARTS CT                   ,GILLETTE                 ,WY,82716","501 SOUTH BURMA AVE,GILLETTE,WY,82716",44.28966735,-105.520539326682,44.2909739,-105.51834664341499,0.14110178873955456,1
,23301470,3940,76%,Moderate,,ONCOLOGY PHARMACY SERVICES              ,3720 S I 35 E                           ,DENTON                   ,TX,76210,Medical City Denton (FKA Denton Regional Medical Center),3535 S I 35,Denton,TX,76210,"3720 S I 35 E                           ,DENTON                   ,TX,76210","3535 S I 35,DENTON,TX,76210",,,33.175407,-97.09194,,0
,1743004,550391,76%,Moderate,,KELSEY SEYBOLD CLINIC                   ,15655 CYPRESS WOOD MEDICAL DR           ,HOUSTON                  ,TX,77014,Kelsey-Seybold Clinic,2727 W Holcombe Blvd,Houston,TX,77025,"15655 CYPRESS WOOD MEDICAL DR           ,HOUSTON                  ,TX,77014","2727 W HOLCOMBE BLVD,HOUSTON,TX,77025",,,29.70519625,-95.4216128764855,,0
,38203516,957090,76%,Moderate,,MEDICAP PHARMACY                        ,800 S INDUSTRY WAY STE 330              ,MERIDIAN                 ,ID,83642,Ada West Dermatology,"1618 S Millennium Way, Suite 100",Meridian,ID,83642,"800 S INDUSTRY WAY STE 330              ,MERIDIAN                 ,ID,83642","1618 S MILLENNIUM WAY, SUITE 100,MERIDIAN,ID,83642",,,,,,0
,18634240,637809,76%,Moderate,,FLORIDA CANCER-VILLAGES EAST            ,1400 N US HIGHWAY 441 STE 552           ,LADY LAKE                ,FL,32159,Sharma Institute of Pain Medicine,"1501 N Us Highway 441, Ste 1104",Lady Lake,FL,32159,"1400 N US HIGHWAY 441 STE 552           ,LADY LAKE                ,FL,32159","1501 N US HIGHWAY 441, STE 1104,LADY LAKE,FL,32159",,,,,,0
,1995518,207,76%,Moderate,,BANNER -- UNIVERSITY MEDICAL CENTER TUCS,1891 W ORANGE GROVE RD BLDG 1           ,TUCSON                   ,AZ,85704,Banner - University Medical Center Tucson (FKA University of Arizona Medical Center),1625 N Campbell Ave,Tucson,AZ,85724,"1891 W ORANGE GROVE RD BLDG 1           ,TUCSON                   ,AZ,85704","1625 N CAMPBELL AVE,TUCSON,AZ,85724",,,32.2462606,-110.94397820000002,,0
,2557579,596479,76%,Moderate,,HOMECARE PHARMACY                       ,450 E SPRING ST                         ,LONG BEACH               ,CA,90806,Cary E Feibleman Dermatology,"701 East 28th Street, Suite 311",Long Beach,CA,90806,"450 E SPRING ST                         ,LONG BEACH               ,CA,90806","701 EAST 28TH STREET, SUITE 311,LONG BEACH,CA,90806",33.811562030303,-118.188625939394,,,,0
,1812977,599997,76%,Moderate,,LOS ANGELES HEMATOLOGY ONOCOLOGY        ,201 S ALVARADO ST STE 110               ,LOS ANGELES              ,CA,90057,Samaritana Medical Clinic Inc,510 S Alvarado St,Los Angeles,CA,90057,"201 S ALVARADO ST STE 110               ,LOS ANGELES              ,CA,90057","510 S ALVARADO ST,LOS ANGELES,CA,90057",,,34.066564,-118.2703804,,0
,37933861,4402,76%,Moderate,,WALGREEN CO                             ,910 W 5TH AVE STE 270                   ,SPOKANE                  ,WA,99204,MultiCare Deaconess Hospital (FKA Deaconess Hospital - Spokane),800 W 5th Ave,Spokane,WA,99204,"910 W 5TH AVE STE 270                   ,SPOKANE                  ,WA,99204","800 W 5TH AVE,SPOKANE,WA,99204",,,47.65089855,-117.422961758081,,0
,18396159,973028,76%,Moderate,,BURZYNSKI RESEARCH INSTITUTE            ,9432 KATY FWY                           ,HOUSTON                  ,TX,77055,Trinity Hospital,"9430 Katy Fwy, Suite 100",Houston,TX,77055,"9432 KATY FWY                           ,HOUSTON                  ,TX,77055","9430 KATY FWY, SUITE 100,HOUSTON,TX,77055",29.785149,-95.5314553055556,,,,0
,37189384,695572,76%,Moderate,,EPIC CARE                               ,1480 64TH ST STE 100                    ,EMERYVILLE               ,CA,94608,Vituity (FKA CEP America California),"2100 Powell St, Suite 900",Emeryville,CA,94608,"1480 64TH ST STE 100                    ,EMERYVILLE               ,CA,94608","2100 POWELL ST, SUITE 900,EMERYVILLE,CA,94608",37.844517,-122.29194,37.837765,-122.29829,0.5811096077918965,0
,37254287,948234,76%,Moderate,,RIDGEFIELD PHARMACY MISSION HOSPITALS   ,400 RIDGEFIELD CT STE 105               ,ASHEVILLE                ,NC,28806,Hope Womens Cancer Centers,100 Ridgefield Ct,Asheville,NC,28806,"400 RIDGEFIELD CT STE 105               ,ASHEVILLE                ,NC,28806","100 RIDGEFIELD CT,ASHEVILLE,NC,28806",35.523636,-82.59877,35.524765,-82.6001,0.10806716508478102,1
,19493125,552316,76%,Moderate,,PHARMERICA  WESTLAKE TWIN               ,24165 DETROIT RD                        ,WESTLAKE                 ,OH,44145,Westshore Primary Care,"26908 Detroit Rd, Suite 200",Westlake,OH,44145,"24165 DETROIT RD                        ,WESTLAKE                 ,OH,44145","26908 DETROIT RD, SUITE 200,WESTLAKE,OH,44145",41.463699,-81.95106340000001,,,,0
,49559346,553051,76%,Moderate,,TEXAS CHILDRENS HOSPITAL                ,17600 INTERSTATE 45 S STE WL270         ,CONROE                   ,TX,77384,Texas Childrens Pediatrics,"404 River Pointe Dr, Ste 100",Conroe,TX,77304,"17600 INTERSTATE 45 S STE WL270         ,CONROE                   ,TX,77384","404 RIVER POINTE DR, STE 100,CONROE,TX,77304",,,,,,0
,4749793,654,76%,Moderate,,ROCKY MOUNTAIN CANCER CENTER            ,2030 MOUNTAIN VIEW AVE STE 210          ,LONGMONT                 ,CO,80501,Longmont United Hospital,1950 Mountain View Ave,Longmont,CO,80501,"2030 MOUNTAIN VIEW AVE STE 210          ,LONGMONT                 ,CO,80501","1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501",,,40.18203,-105.126163957475,,0
,49655040,2691,76%,Moderate,,ATLANTICARE COMMUNITY PHARMACY - MANAHAW,517 ROUTE 72 W STE G                    ,MANAHAWKIN               ,NJ,08050,Southern Ocean Medical Center,1140 Route 72 W,Manahawkin,NJ,08050,"517 ROUTE 72 W STE G                    ,MANAHAWKIN               ,NJ,08050","1140 ROUTE 72 W,MANAHAWKIN,NJ,08050",,,39.71916,-74.285225,,0
,1882142,585464,76%,Moderate,,WALNUT HOME THERAPEUTICS                ,919 WALNUT ST STE 501R                  ,PHILADELPHIA             ,PA,19107,Wills Eye Hospital,"840 Walnut St, Suite 700",Philadelphia,PA,19107,"919 WALNUT ST STE 501R                  ,PHILADELPHIA             ,PA,19107","840 WALNUT ST, SUITE 700,PHILADELPHIA,PA,19107",39.948452,-75.15705,39.94829,-75.15588,0.06297588560913667,1
,27949764,956860,76%,Moderate,,WA UNIV SCHOOL OF MED-WEST COUNT        ,10 BARNES WEST DR STE 100               ,SAINT LOUIS              ,MO,63141,Signature Medical Group,"12400 Olive Blvd, Suite 100",Saint Louis,MO,63141,"10 BARNES WEST DR STE 100               ,SAINT LOUIS              ,MO,63141","12400 OLIVE BLVD, SUITE 100,SAINT LOUIS,MO,63141",38.676876,-90.46664,,,,0
,4268539,550703,76%,Moderate,,FLORIDA CANCER-TAMPA-TCC                ,3402 W DR MLK BLVD                      ,TAMPA                    ,FL,33607,Womens Care Florida,5016 W Cypress St,Tampa,FL,33607,"3402 W DR MLK BLVD                      ,TAMPA                    ,FL,33607","5016 W CYPRESS ST,TAMPA,FL,33607",,,27.952333000000003,-82.52825,,0
,34447484,690712,76%,Moderate,,REVERE HEALTH CANCER CENTER             ,1152 E 200 N                            ,AMERICAN FORK            ,UT,84003,Valley Womens Health (AKA Valley Obstetrics and Gynecology),"1248 E 90 N, Suite 300",American Fork,UT,84003,"1152 E 200 N                            ,AMERICAN FORK            ,UT,84003","1248 E 90 N, SUITE 300,AMERICAN FORK,UT,84003",40.381015000000005,-111.79058400000001,,,,0
,38392144,753841,76%,Moderate,,HANSAM CORP                             ,36919 COOK ST STE 102                   ,PALM DESERT              ,CA,92211,Mirage Dermatology Medical Associates Inc (AKA Timothy F Richardson MD A Medical Corporation),"36867 Cook St, Suite 101",Palm Desert,CA,92211,"36919 COOK ST STE 102                   ,PALM DESERT              ,CA,92211","36867 COOK ST, SUITE 101,PALM DESERT,CA,92211",33.78053,-116.35576,,,,0
,11915146,771923,76%,Moderate,,MOUNT SINAI MEDICAL CENTER              ,2845 AVENTURA BLVD STE 243              ,MIAMI                    ,FL,33180,Mount Sinai Medical Center,4300 Alton Rd,Miami Beach,FL,33140,"2845 AVENTURA BLVD STE 243              ,MIAMI                    ,FL,33180","4300 ALTON RD,MIAMI BEACH,FL,33140",,,25.81338075,-80.14087344557441,,0
,36068619,3236,76%,Moderate,,CRYSTAL CLINIC ORTHOPAEDIC CTR          ,3975 EMBASSY PKWY STE 202               ,AKRON                    ,OH,44333,Crystal Clinic Orthopaedic Center,444 N Main St,Akron,OH,44310,"3975 EMBASSY PKWY STE 202               ,AKRON                    ,OH,44333","444 N MAIN ST,AKRON,OH,44310",,,41.1075202,-81.5105419,,0
,33541651,550545,75%,Moderate,,CHRIS M WEINLANDER MD                   ,2105 E ENTERPRISE AVE                   ,APPLETON                 ,WI,54913,Prevea Health,"2700 E Enterprise Ave, Suite B",Appleton,WI,54913,"2105 E ENTERPRISE AVE                   ,APPLETON                 ,WI,54913","2700 E ENTERPRISE AVE, SUITE B,APPLETON,WI,54913",44.29955015,-88.37333827446909,,,,0
,17835905,616775,75%,Moderate,,MONTER CNCR CTR LIJMC MPB               ,450 LAKEVILLE RD                        ,NEW HYDE PARK            ,NY,11042,Orthopaedic Surgeons of Long Island Assoc,"410 Lakeville Rd, Ste 303",New Hyde Park,NY,11042,"450 LAKEVILLE RD                        ,NEW HYDE PARK            ,NY,11042","410 LAKEVILLE RD, STE 303,NEW HYDE PARK,NY,11042",40.735392,-73.688369,,,,0
,26808460,3809,75%,Moderate,,TENNESSEE ONCOLOGY                      ,300 STONECREST BLVD STE 400             ,SMYRNA                   ,TN,37167,TriStar StoneCrest Medical Center,200 Stonecrest Blvd,Smyrna,TN,37167,"300 STONECREST BLVD STE 400             ,SMYRNA                   ,TN,37167","200 STONECREST BLVD,SMYRNA,TN,37167",,,35.974926399999994,-86.565901047111,,0
,29048399,185,75%,Moderate,,PALO VERDE HEMATOLOGY ONCOLOGY          ,9250 W THOMAS RD STE 150                ,PHOENIX                  ,AZ,85037,Banner Estrella Medical Center,9201 W Thomas Rd,Phoenix,AZ,85037,"9250 W THOMAS RD STE 150                ,PHOENIX                  ,AZ,85037","9201 W THOMAS RD,PHOENIX,AZ,85037",,,33.479461900000004,-112.25901680000001,,0
,34922733,946807,75%,Moderate,,CHASKA PLAZA SURG CTR LLC               ,111 HUNDERTMARK RD STE 340              ,CHASKA                   ,MN,55318,OB/GYN West,111 Hundertmark Rd,Chaska,MN,55318,"111 HUNDERTMARK RD STE 340              ,CHASKA                   ,MN,55318","111 HUNDERTMARK RD,CHASKA,MN,55318",,,44.818231299999994,-93.6007689539033,,0
,2734318,836,75%,Moderate,,FLORIDA CANCER SPECIALISTS              ,2401 60TH STREET CT W                   ,BRADENTON                ,FL,34209,Blake Medical Center,2020 59th St W,Bradenton,FL,34209,"2401 60TH STREET CT W                   ,BRADENTON                ,FL,34209","2020 59TH ST W,BRADENTON,FL,34209",27.464552,-82.622141,27.4821151,-82.62259140450759,1.2138066527043088,0
,2750136,15,75%,Moderate,,SANFORD HLTH ROGER MARIS CANCER CTR     ,820 4TH ST N                            ,FARGO                    ,ND,58102,Fargo VA Health Care System,2101 Elm St N,Fargo,ND,58102,"820 4TH ST N                            ,FARGO                    ,ND,58102","2101 ELM ST N,FARGO,ND,58102",46.884852857024605,-96.7848237247275,46.906312,-96.776752,1.5308762758784844,0
