addr_string,matched_addr,lat,long
"1875 WOODWINDS DR, WOODBURY, MN, 55125","1875, WOODWINDS DRIVE, WOODBURY, WASHINGTON COUNTY, MINNESOTA, 55125, USA",44.92041153,-92.9799383
"1000 N SHENANDOAH AVE, FRONT ROYAL, VA, 22630","WARREN MEMORIAL HOSPITAL, 1000, NORTH SHENANDOAH AVENUE, FRONT ROYAL, WARREN COUNTY, VIRGINIA, 22630, USA",38.93103395,-78.19769233
"22 BRAMHALL ST, PORTLAND, ME, 04102","MMC, 22, BRAMHALL STREET, PORTLAND, CUMBERLAND COUNTY, MAINE, 04102, USA",43.6531775,-70.27625522
"333 MOUNT HOPE AVE, ROCKAWAY, NJ, 07866","333, MOUNT HOPE AVENUE, ROCKAWAY TOWNSHIP, MORRIS COUNTY, NEW JERSEY, 07866, USA",40.91890758,-74.53733009
"100 MADISON AVE, MORRISTOWN, NJ, 07960","MORRISTOWN MEDICAL CENTER, 100, MADISON AVENUE, MORRISTOWN, MORRIS COUNTY, NEW JERSEY, 07960, USA",40.789571,-74.46568458
"4440 W 95TH ST, OAK LAWN, IL, 60453","ADVOCATE CHILDREN'S HOSPITAL, 4440, WEST 95TH STREET, OAK LAWN, COOK COUNTY, ILLINOIS, 60453, USA",41.7235705,-87.732089
"2333 BUCHANAN ST, SAN FRANCISCO, CA, 94115","CALIFORNIA PACIFIC MEDICAL CENTER, 2333, BUCHANAN STREET, WESTERN ADDITION, SF, CALIFORNIA, 94115, USA",37.79050015,-122.4323086
"1159 COUNTY RD E E, VADNAIS HEIGHTS, MN, 55110","1159, COUNTY ROAD E E, GEM LAKE, RAMSEY COUNTY, MINNESOTA, 55110, USA",45.05040141,-93.05037974
"7030 VALLEY CREEK PLZ, WOODBURY, MN, 55125","URGENCY ROOM, 7030, VALLEY CREEK PLAZA, WOODBURY, WASHINGTON COUNTY, MINNESOTA, 55125, USA",44.92561215,-92.96402757
"6500 EXCELSIOR BLVD, ST LOUIS PARK, MN, 55426","PARK NICOLLET METHODIST HOSPITAL, 6500, EXCELSIOR BOULEVARD, BROOKLAWNS, ST. LOUIS PARK, HENNEPIN COUNTY, MINNESOTA, 55426, USA",44.9299365,-93.36213531
"175 KIMEL PARK DR, WINSTON SALEM, NC, 27103","175, KIMEL PARK DRIVE, WINSTON-SALEM, FORSYTH COUNTY, NORTH CAROLINA, 27103, USA",36.05752648,-80.29900512
"4110 51ST AVE S, FARGO, ND, 58104","51ST AVENUE SOUTH, FARGO, CASS COUNTY, NORTH DAKOTA, 58104, USA",46.8046953,-96.8700339
"1217 BATESVILLE BLVD, BATESVILLE, AR, 72501","BATESVILLE BOULEVARD, BATESVILLE, INDEPENDENCE COUNTY, ARKANSAS, 72501, USA",35.7631318,-91.6412468
"731 N COLLEGE RD, TWIN FALLS, ID, 83301","731, NORTH COLLEGE ROAD, TWIN FALLS, TWIN FALLS COUNTY, IDAHO, 83301, USA",42.58495171,-114.4642441
"2101 PEASE ST, HARLINGEN, TX, 78550","VALLEY BAPTIST MEDICAL CENTER, 2101, PEASE STREET, TREASURE HILLS, HARLINGEN, CAMERON COUNTY, TEXAS, 78550, USA",26.17524635,-97.67025575
"2102 TREASURE HILLS BLVD, HARLINGEN, TX, 78550","UTRGV HARLINGEN CAMPUS, 2102, TREASURE HILLS BOULEVARD, TREASURE HILLS, HARLINGEN, CAMERON COUNTY, TEXAS, 78550, USA",26.17386045,-97.6658399
"2106 TREASURE HILLS BLVD, HARLINGEN, TX, 78550","2106, TREASURE HILLS BOULEVARD, TREASURE HILLS, HARLINGEN, CAMERON COUNTY, TEXAS, 78550, USA",26.17488008,-97.66642825
"1401 E 8TH ST, WESLACO, TX, 78596","KNAPP MEDICAL CENTER, 1401, EAST 8TH STREET, WESLACO, HIDALGO COUNTY, TEXAS, 78596, USA",26.1533828,-97.97822096
"161 FORT WASHINGTON AVE, NEW YORK, NY, 10032","161, FORT WASHINGTON AVENUE, WASHINGTON HEIGHTS, MANHATTAN, MANHATTAN COMMUNITY BOARD 12, NEW YORK COUNTY, NYC, NEW YORK, 10032, USA",40.8406015,-73.9431492
"5141 BROADWAY, NEW YORK, NY, 10034","5141, BROADWAY, INWOOD, MANHATTAN, MANHATTAN COMMUNITY BOARD 12, NEW YORK COUNTY, NYC, NEW YORK, 10034, USA",40.8732824,-73.91299866
"435 MAXINE DR, MORTON, IL, 61550","MAXINE DRIVE, MORTON, TAZEWELL COUNTY, ILLINOIS, 61550, USA",40.6041154,-89.4747565
"240 W FRONT ST, PORT ANGELES, WA, 98362","240, WEST FRONT STREET, PORT ANGELES, CLALLAM COUNTY, WASHINGTON, 98362, USA",48.12097732,-123.4355845
"939 CAROLINE ST, PORT ANGELES, WA, 98362","OLYMPIC MEDICAL CENTER, 939, CAROLINE STREET, PORT ANGELES, CLALLAM COUNTY, WASHINGTON, 98362, USA",48.11526255,-123.414303
"808 N 5TH AVE, SEQUIM, WA, 98382","808, NORTH 5TH AVENUE, SEQUIM, CLALLAM COUNTY, WASHINGTON, 98382, USA",48.08998248,-123.112982
"400 E 5TH AVE, SPOKANE, WA, 99202","400, EAST 5TH AVENUE, EAST EMPIRE, SPOKANE, SPOKANE COUNTY, WASHINGTON, 99202, USA",47.65166,-117.40471
"1 MEDICAL PLAZA DR, ROSEVILLE, CA, 95661","SUTTER ROSEVILLE MEDICAL CENTER, 1, MEDICAL PLAZA DRIVE, ROSEVILLE, PLACER COUNTY, CALIFORNIA, 95661, USA",38.76539985,-121.2485881
"15 STRAW AVE, FLORENCE, MA, 01062","15, STRAW AVENUE, FLORENCE, NORTHAMPTON, HAMPSHIRE, MASSACHUSETTS, 01062, USA",42.33485024,-72.66376791
"2701 N DECATUR RD, DECATUR, GA, 30033","DEKALB MEDICAL, 2701, NORTH DECATUR ROAD, INGLESIDE, OAKHURST, SCOTTDALE, DEKALB COUNTY, GEORGIA, 30033, USA",33.7913435,-84.28263311
"1000 MEDICAL CTR BLVD, LAWRENCEVILLE, GA, 30046","GWINNETT MEDICAL CENTER, 1000, MEDICAL CENTER BOULEVARD, LAWRENCEVILLE, GWINNETT COUNTY, GEORGIA, 30046, USA",33.96318035,-84.01696666
"247 S MAIN ST, REIDSVILLE, GA, 30453","OPTIM MEDICAL CENTER- TATTNALL, 247, SOUTH MAIN STREET, REIDSVILLE, TATTNALL COUNTY, GEORGIA, 30453, USA",32.080061,-82.10888086
"1840 WEALTHY ST SE, GRAND RAPIDS, MI, 49506","1840, WEALTHY STREET SOUTHEAST, EAST GRAND RAPIDS, KENT COUNTY, MICHIGAN, 49506, USA",42.95506797,-85.62390109
"1 ALBERT CREE DR, RUTLAND, VT, 05701","1, ALBERT CREE DRIVE, RUTLAND CITY, RUTLAND COUNTY, VERMONT, 05701, USA",43.59895,-72.954296
"801 S WASHINGTON ST, NAPERVILLE, IL, 60540","EDWARD HOSPITAL, 801, SOUTH WASHINGTON STREET, NAPERVILLE, DUPAGE COUNTY, ILLINOIS, 60540, USA",41.7600377,-88.15263921
"726 60TH ST, BROOKLYN, NY, 11220","726, 60TH STREET, BAY RIDGE, KINGS COUNTY, NYC, NEW YORK, 11220, USA",40.63621135,-74.01126238
"2185 CITRACADO PKWY, ESCONDIDO, CA, 92029","PALOMAR MEDICAL CENTER, 2185, CITRACADO PARKWAY, ESCONDIDO RESEARCH AND TECHNOLOGY CENTER, ESCONDIDO, SAN DIEGO COUNTY, CALIFORNIA, 92029-1111, USA",33.12050705,-117.1215277
"400 CLEVELAND AVE, HIGHLAND PARK, NJ, 08904","400, CLEVELAND AVENUE, HIGHLAND PARK, MIDDLESEX COUNTY, NEW JERSEY, 08904, USA",40.505302,-74.432464
"1901 S UNION AVE, TACOMA, WA, 98405","MULTICARE ALLENMORE HOSPITAL, 1901, SOUTH UNION AVENUE, TACOMA, PIERCE COUNTY, WASHINGTON, 98405, USA",47.2417221,-122.4795579
"1415 N HOUK RD, SPOKANE VALLEY, WA, 99216","1415, NORTH HOUK ROAD, IRWIN, OPPORTUNITY, SPOKANE VALLEY, SPOKANE COUNTY, WASHINGTON, 99216, USA",47.669997,-117.2370957
"1044 BELMONT AVE, YOUNGSTOWN, OH, 44504","BELMONT AVENUE, ARLINGTON, YOUNGSTOWN, MAHONING COUNTY, OHIO, 44504, USA",41.107736,-80.65553
"25 COLLINS RD, BRISTOL, CT, 06010","25, COLLINS ROAD, BRISTOL, TOWN OF BRISTOL, HARTFORD COUNTY, CONNECTICUT, 06010, USA",41.69470749,-72.91339255
"950 YALE AVE, WALLINGFORD, CT, 06492","950, YALE AVENUE, MERIDEN, NEW HAVEN COUNTY, CONNECTICUT, 06492, USA",41.492178,-72.80576264
"1945 QUEENSWOOD DR, YORK, PA, 17403","1945, QUEENSWOOD DRIVE, YORK TOWNSHIP, YORK COUNTY, PENNSYLVANIA, 17403, USA",39.94321244,-76.69251703
"1000 MONTAUK HWY, WEST ISLIP, NY, 11795","GOOD SAMARITAN HOSPITAL MEDICAL CENTER, 1000, MONTAUK HIGHWAY, WEST ISLIP, SUFFOLK COUNTY, NEW YORK, 11795, USA",40.6940058,-73.29434148
"2521 N BROADWAY ST, PITTSBURG, KS, 66762","2521, NORTH BROADWAY STREET, PITTSBURG, CRAWFORD COUNTY, KANSAS, 66762, USA",37.43089239,-94.704794
"1023 N ELLIS, GROESBECK, TX, 76642","NORTH ELLIS STREET, GROESBECK, LIMESTONE COUNTY, TEXAS, 76642, USA",31.5238411,-96.5345756
"2615 E HIGH ST, SPRINGFIELD, OH, 45505","2615, EAST HIGH STREET, SPRINGFIELD, CLARK COUNTY, OHIO, 45505, USA",39.919899,-83.76821
"114 WOODLAND ST, HARTFORD, CT, 06105","SAINT FRANCIS HOSPITAL AND MEDICAL CENTER, 114, WOODLAND STREET, UPPER ALBANY, CITY OF HARTFORD, HARTFORD COUNTY, CONNECTICUT, 06105, USA",41.77413945,-72.69808993
"751 N RUTLEDGE ST, SPRINGFIELD, IL, 62702","751, NORTH RUTLEDGE STREET, VINEGAR HILL, SPRINGFIELD, SANGAMON COUNTY, ILLINOIS, 62702, USA",39.80924944,-89.65750859
"415 N 9TH ST, SPRINGFIELD, IL, 62702","415, NORTH 9TH STREET, SOUTH TOWN, SPRINGFIELD, SANGAMON COUNTY, ILLINOIS, 62702, USA",39.80520914,-89.64359946
"1701 SENATE BLVD, INDIANAPOLIS, IN, 46202","1701, SENATE BOULEVARD, OLD NORTHSIDE HISTORIC DISTRICT, INDIANAPOLIS, MARION COUNTY, INDIANA, 46202, USA",39.7913229,-86.1643565
"1815 PLEASANT GROVE RD, JONESBORO, AR, 72401","1815, PLEASANT GROVE ROAD, JONESBORO, CRAIGHEAD COUNTY, ARKANSAS, 72401, USA",35.86110558,-90.64966166
"1000 DUTCH RIDGE RD, BEAVER, PA, 15009","HERITAGE VALLEY HEALTH SYSTEM, 1000, DUTCH RIDGE ROAD, THE FUTURE, BRIGHTON TOWNSHIP, BEAVER COUNTY, PENNSYLVANIA, 15009, USA",40.7119797,-80.32158812
"720 BLACKBURN RD, SEWICKLEY, PA, 15143","HERITAGE VALLEY SEWICKLEY, 720, BLACKBURN ROAD, SEWICKLEY, ALLEGHENY COUNTY, PENNSYLVANIA, 15143, USA",40.5425475,-80.17806121
"300 HILLMONT AVE, VENTURA, CA, 93003","VCMC, 300, HILLMONT AVENUE, VENTURA, VENTURA COUNTY, CALIFORNIA, 93003, USA",34.2792501,-119.2535415
"224 D CORNWALL ST NW, LEESBURG, VA, 20176","224, CORNWALL STREET NORTHWEST, LEESBURG, LOUDOUN COUNTY, VIRGINIA, 20176, USA",39.11791568,-77.56838749
"2799 W GRAND BLVD, DETROIT, MI, 48202","HENRY FORD HOSPITAL, 2799, WEST GRAND BOULEVARD, LASALLE GARDENS, DETROIT, WAYNE COUNTY, MICHIGAN, 48202, USA",42.36764305,-83.08540269
"908 W 4TH N ST, MORRISTOWN, TN, 37814","MORRISTOWN-HAMBLEN HEALTHCARE SYSTEM, 908, WEST 4TH NORTH STREET, MORRISTOWN, HAMBLEN COUNTY, TENNESSEE, 37814, USA",36.2129539,-83.30497067
"1850 OLD KNOXVILLE RD, TAZEWELL, TN, 37879","CLAIBORNE MEDICAL CENTER, 1850, OLD KNOXVILLE ROAD, TAZEWELL, CLAIBORNE COUNTY, TENNESSEE, 37879, USA",36.45256175,-83.5718569
"1901 CLINCH AVE, KNOXVILLE, TN, 37916","FORT SANDERS REGIONAL MEDICAL CENTER, 1901, CLINCH AVENUE, 4TH AND GILL, FORT SANDERS, KNOXVILLE, KNOX COUNTY, TENNESSEE, 37916, USA",35.95727965,-83.93718487
"3 MEDICAL PLAZA DR, ROSEVILLE, CA, 95661","SUTTER URGENT CARE-ROSEVILLE, 3, MEDICAL PLAZA DRIVE, ROSEVILLE, PLACER COUNTY, CALIFORNIA, 95661, USA",38.7649937,-121.2461959
"234 GOODMAN ST, CINCINNATI, OH, 45219","UCMC, 234, GOODMAN STREET, PILL HILL, CORRYVILLE, CINCINNATI, HAMILTON COUNTY, OHIO, 45219, USA",39.1379036,-84.50339364
"1203 E ALTON GLOOR BLVD, BROWNSVILLE, TX, 78526","1203, EAST ALTON GLOOR BOULEVARD, BROWNSVILLE, CAMERON COUNTY, TEXAS, 78526, USA",25.98030612,-97.49234191
"1225 W LAKE ST, MELROSE PARK, IL, 60160","WESTLAKE HOSPITAL, 1225, WEST LAKE STREET, MELROSE PARK, COOK COUNTY, ILLINOIS, 60160, USA",41.89270525,-87.84868241
"3249 OAK PARK AVE, BERWYN, IL, 60402","3249, OAK PARK AVENUE, BERWYN, COOK COUNTY, ILLINOIS, 60402, USA",41.83253489,-87.79291851
"4480 UTICA RIDGE RD, BETTENDORF, IA, 52722","4480, UTICA RIDGE ROAD, BETTENDORF, SCOTT COUNTY, IOWA, 52722, USA",41.56589164,-90.51742657
"2215 PARK AVE, MINNEAPOLIS, MN, 55404","PARK AVENUE, MARCY-HOLMES, PHILLIPS, MINNEAPOLIS, HENNEPIN COUNTY, MINNESOTA, 55415, USA",44.9758341,-93.2601908
"800 E 28TH ST, MINNEAPOLIS, MN, 55407","ABBOTT NORTHWESTERN HOSPITAL, 800, EAST 28TH STREET, EAST PHILLIPS, MINNEAPOLIS, HENNEPIN COUNTY, MINNESOTA, 55407, USA",44.9540508,-93.26133433
"12505 LEBANON RD, FRISCO, TX, 75035","BAYLOR SCOTT & WHITE MEDICAL CENTER – CENTENNIAL, 12505, LEBANON ROAD, FRISCO, COLLIN COUNTY, TEXAS, 75035, USA",33.1143769,-96.77048231
"4500 MEDICAL CTR DR, MCKINNEY, TX, 75069","MEDICAL CITY MCKINNEY, 4500, MEDICAL CENTER DRIVE, MCKINNEY, COLLIN COUNTY, TEXAS, 75609, USA",33.16003775,-96.63738999
"4700 ALLIANCE BLVD, PLANO, TX, 75093","BAYLOR SCOTT & WHITE MEDICAL CENTER - PLANO, 4700, ALLIANCE BOULEVARD, PLANO, COLLIN COUNTY, TEXAS, 75093, USA",33.0141448,-96.79111072
"1100 ALLIED DR, PLANO, TX, 75093","THE HEART HOSPITAL BAYLOR PLANO, 1100, ALLIED DRIVE, PLANO, COLLIN COUNTY, TEXAS, 75093, USA",33.0147813,-96.7899585
"3301 MATLOCK RD, ARLINGTON, TX, 76015","MEDICAL CITY ARLINGTON, 3301, MATLOCK ROAD, ARLINGTON, TARRANT COUNTY, TEXAS, 76015, USA",32.69218405,-97.11294287
"540 BORDENTOWN AVE, SOUTH AMBOY, NJ, 08879","CORE HEALTH SERVICES, 540, BORDENTOWN AVENUE, THOMAS J DOHANY HOMES, SOUTH AMBOY, MIDDLESEX COUNTY, NEW JERSEY, 08879, USA",40.4754626,-74.2864468
"21 RIVERSIDE DR, MIDDLETOWN, NY, 10941","21, RIVERSIDE DRIVE, ARKVILLE, TOWN OF MIDDLETOWN, DELAWARE COUNTY, NEW YORK, 12406, USA",42.14620699,-74.62258552
"423 CLAY PITTS RD, EAST NORTHPORT, NY, 11731","423, CLAY PITTS ROAD, EAST NORTHPORT, SUFFOLK COUNTY, NEW YORK, 11731, USA",40.86838373,-73.30019736
"1529 N OCEAN AVE, MEDFORD, NY, 11763","N OCEAN AVE, MEDFORD, SUFFOLK COUNTY, NEW YORK, 11742, USA",40.8223078,-73.0199107
"219 BLOOMING GROVE TPKE, NEW WINDSOR, NY, 12553","219, BLOOMING GROVE TURNPIKE, NEW WINDSOR, TOWN OF NEW WINDSOR, ORANGE COUNTY, NEW YORK, 12553, USA",41.46543575,-74.03032244
"11100 EUCLID AVE, CLEVELAND, OH, 44106","UNIVERSITY HOSPITALS CLEVELAND MEDICAL CENTER, 11100, EUCLID AVENUE, MAGNOLIA-WADE PARK HISTORIC DISTRICT, UNIVERSITY CIRCLE, CLEVELAND, CUYAHOGA COUNTY, OHIO, 44106, USA",41.505776,-81.60606907
"4545 CRAIN HWY, WHITE PLAINS, MD, 20695","CHARLES COUNTY HEALTH DEPARTMENT, 4545, CRAIN HIGHWAY, CARRINGTON, SAINT CHARLES, ST. CHARLES, CHARLES COUNTY, MARYLAND, 20695, USA",38.5893523,-76.94564396
"50 MEDICAL PARK DR E, BIRMINGHAM, AL, 35235","ST. VINCENT'S EAST, 50, MEDICAL PARK DRIVE EAST, HUFFMAN, BIRMINGHAM, JEFFERSON COUNTY, ALABAMA, 35235, USA",33.5953153,-86.66763067
"400 PARNASSUS AVE, SAN FRANCISCO, CA, 94143","CHASE ATM, 400, PARNASSUS AVENUE, COLE VALLEY, SF, CALIFORNIA, 94117, USA",37.7638858,-122.4574953
"2330 POST ST, SAN FRANCISCO, CA, 94143","2330, POST STREET, WESTERN ADDITION, SF, CALIFORNIA, 94115, USA",37.78428641,-122.4405938
"2380 SUTTER ST, SAN FRANCISCO, CA, 94143","2380, SUTTER STREET, WESTERN ADDITION, SF, CALIFORNIA, 94115, USA",37.7854022,-122.4395597
"350 PARNASSUS AVE, SAN FRANCISCO, CA, 94143","MEDICAL OFFICES, 350, PARNASSUS AVENUE, COLE VALLEY, SF, CALIFORNIA, 94117, USA",37.7642379,-122.4562361
"505 PARNASSUS AVE, SAN FRANCISCO, CA, 94143","UNIVERSITY OF CALIFORNIA MEDICAL CENTER, 505, PARNASSUS AVENUE, COLE VALLEY, SF, CALIFORNIA, 94143, USA",37.76307,-122.4574027
"1600 DIVISADERO ST, SAN FRANCISCO, CA, 94143","DIVISADERO STREET, WESTERN ADDITION, SF, CALIFORNIA, 94143, USA",37.7712812,-122.4370175
"4111 N ILLINOIS ST, SWANSEA, IL, 62226","4111, NORTH ILLINOIS STREET, SWANSEA, SAINT CLAIR COUNTY, ILLINOIS, 62232, USA",38.5657455,-89.984886
"12 PROFESSIONAL PARK DR, MARYVILLE, IL, 62062","12, PROFESSIONAL PARK DRIVE, MARYVILLE, MADISON COUNTY, ILLINOIS, 62062, USA",38.73711467,-89.95522292
"14300 ORCHARD PKWY, WESTMINSTER, CO, 80023","SAINT ANTHONY NORTH HEALTH CAMPUS, 14300, ORCHARD PARKWAY, WESTMINSTER, ADAMS COUNTY, COLORADO, 80023, USA",39.9554252,-104.9913967
"1701 VETERANS DR, FLORENCE, AL, 35630","VETERANS DRIVE, FLORENCE, LAUDERDALE COUNTY, ALABAMA, 35630, USA",34.8078722,-87.6403582
"201 AVALON AVE, MUSCLE SHOALS, AL, 35661","201, AVALON AVENUE, TUSCUMBIA, COLBERT COUNTY, ALABAMA, 35661, USA",34.74485587,-87.67533521
"200 E PENNSYLVANIA AVE, PEORIA, IL, 61603","200, EAST PENNSYLVANIA AVENUE, PEORIA, PEORIA COUNTY, ILLINOIS, 61603, USA",40.705074,-89.592276
"1775 THOMPSON RD, COOS BAY, OR, 97420","BAY AREA HOSPITAL, 1775, THOMPSON ROAD, COOS BAY, COOS COUNTY, OREGON, 97420, USA",43.3836747,-124.23245
"440 S RIVERSIDE AVE, CROTON ON HUDSON, NY, 10520","440, S RIVERSIDE AVENUE, CROTON-ON-HUDSON, CORTLAND, WESTCHESTER COUNTY, NEW YORK, 10520, USA",41.19379708,-73.8791662
"701 N BROADWAY, SLEEPY HOLLOW, NY, 10591","PHELPS HOSPITAL, 701, NORTH BROADWAY, SLEEPY HOLLOW, TOWN OF MOUNT PLEASANT, WESTCHESTER COUNTY, NEW YORK, 10591, USA",41.1095281,-73.86400339
"3181 SW SAM JACKSON PARK RD, PORTLAND, OR, 97239","RICHARD T. JONES HALL, 3181, SOUTHWEST SAM JACKSON PARK ROAD, MARQUAM HILL, HOMESTEAD, PORTLAND, MULTNOMAH COUNTY, OREGON, 97239, USA",45.50056345,-122.688027
"2410 HIGH SCHOOL AVE, CONCORD, CA, 94520","HIGH SCHOOL STREET, CONCORD, CONTRA COSTA COUNTY, CALIFORNIA, 94520, USA",37.9856597,-122.0328074
"300 HOSPITAL DR, VALLEJO, CA, 94589","SUTTER SOLANO MEDICAL CENTER, 300, HOSPITAL DRIVE, VALLEJO, SOLANO COUNTY, CALIFORNIA, 94589, USA",38.13114005,-122.2384117
"350 HAWTHORNE AVE, OAKLAND, CA, 94609","SAMUEL MERRITT UNIVERSITY, 350, HAWTHORNE AVENUE, PILL HILL, OAKLAND, ALAMEDA COUNTY, CALIFORNIA, 94609, USA",37.8205823,-122.2664037
"1924 ALCOA HWY, KNOXVILLE, TN, 37920","UNIVERSITY OF TENNESSEE MEDICAL CENTER, 1924, ALCOA HIGHWAY, FORT SANDERS, KNOXVILLE, KNOX COUNTY, TENNESSEE, 37920, USA",35.93990805,-83.94282107
"1100 VETERANS BLVD, REDWOOD CITY, CA, 94063","1100, VETERANS BOULEVARD, REDWOOD CITY, SAN MATEO COUNTY, CALIFORNIA, 94063, USA",37.48967,-122.224557
"1150 VETERANS BLVD, REDWOOD CITY, CA, 94063","1150, VETERANS BOULEVARD, REDWOOD CITY, SAN MATEO COUNTY, CALIFORNIA, 94063, USA",37.4893235,-122.2234769
"1190 VETERANS BLVD, REDWOOD CITY, CA, 94063","KASIER PERMANENTE CYPRESS BUILDING, 1190, VETERANS BOULEVARD, REDWOOD CITY, SAN MATEO COUNTY, CALIFORNIA, 94063, USA",37.48915325,-122.222613
"158 ORCHARD ST, ROCHESTER, NY, 14611","158, ORCHARD STREET, ROCHESTER, MONROE COUNTY, NEW YORK, 14611, USA",43.15896039,-77.63440455
"5200 HARRY HINES BLVD, DALLAS, TX, 75235","PARKLAND MEMORIAL HOSPITAL, 5200, HARRY HINES BOULEVARD, DALLAS, DALLAS COUNTY, TEXAS, 75235, USA",32.8131807,-96.83538145
"2001 INWOOD RD, DALLAS, TX, 75390","2001, INWOOD ROAD, DALLAS, DALLAS COUNTY, TEXAS, 75209, USA",32.81504101,-96.84461377
"5323 HARRY HINES BLVD, DALLAS, TX, 75390","UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, 5323, HARRY HINES BOULEVARD, DALLAS, DALLAS COUNTY, TEXAS, 75390, USA",32.81152825,-96.84149851
"4433 LEISURE TIME DR, DIAMONDHEAD, MS, 39525","4433, LEISURE TIME DRIVE, DIAMONDHEAD, HANCOCK COUNTY, MISSISSIPPI, 39525, USA",30.37606225,-89.3825149
"211 SAINT FRANCIS DR, CAPE GIRARDEAU, MO, 63703","SAINT FRANCIS MEDICAL CENTER, 211, SAINT FRANCIS DRIVE, CAPE GIRARDEAU, CAPE GIRARDEAU COUNTY, MISSOURI, 63703, USA",37.3042629,-89.57133675
"2005 ASBURY RD, DUBUQUE, IA, 52001","2005, ASBURY ROAD, WEST END DISTRICT, DUBUQUE, DUBUQUE COUNTY, IOWA, 52001, USA",42.50519953,-90.70212761
"1221 S GEAR AVE, WEST BURLINGTON, IA, 52655","GREAT RIVER MEDICAL CENTER, 1221, SOUTH GEAR AVENUE, WEST BURLINGTON, DES MOINES COUNTY, IOWA, 52655, USA",40.80642445,-91.17518375
"1223 S GEAR AVE, WEST BURLINGTON, IA, 52655","BURLINGTON PEDIATRICS ASSOCIATION, 1223, SOUTH GEAR AVENUE, WEST BURLINGTON, DES MOINES COUNTY, IOWA, 52655, USA",40.8094835,-91.1724171
"504 MEDICAL CTR BLVD, CONROE, TX, 77304","CONROE REGIONAL MEDICAL CENTER, 504, MEDICAL CENTER BOULEVARD, CONROE, MONTGOMERY COUNTY, TEXAS, 77304, USA",30.2843191,-95.46818561
"900 CENTENNIAL BLVD K, VOORHEES, NJ, 08043","CENTENNIAL BOULEVARD, SHEPPARD OFFICE PARK, VOORHEES, CAMDEN COUNTY, NEW JERSEY, 08043, USA",39.8587997,-74.9484109
"900 CENTENNIAL BLVD M, VOORHEES, NJ, 08043","900, CENTENNIAL BOULEVARD, VOORHEES, CAMDEN COUNTY, NEW JERSEY, 08043-4637, USA",39.8660427,-74.9423872
"218 SUNSET RD C, WILLINGBORO, NJ, 08046","LOURDES MEDICAL CENTER OF BURLINGTON COUNTY, 218, SUNSET ROAD, CHÂTEAU APARTMENTS, WILLINGBORO TOWNSHIP, BURLINGTON COUNTY, NEW JERSEY, 08046, USA",40.0461623,-74.87995565
"3 COOPER PLZ, CAMDEN, NJ, 08103","3, COOPER PLAZA, LANNING SQUARE, CAMDEN, CAMDEN COUNTY, NEW JERSEY, 08103, USA",39.94092112,-75.11572528
"5001 HARDY ST, HATTIESBURG, MS, 39402","MERIT HEALTH WESLEY, 5001, HARDY STREET, HATTIESBURG, LAMAR COUNTY, MISSISSIPPI, 39402, USA",31.32619465,-89.36725202
"5003 HARDY ST, HATTIESBURG, MS, 39402","5003, HARDY STREET, HATTIESBURG, LAMAR COUNTY, MISSISSIPPI, 39402, USA",31.32618665,-89.36767784
"5002 UNDERWOOD AVE, OMAHA, NE, 68132","UNDERWOOD AVENUE, OMAHA, DOUGLAS COUNTY, NEBRASKA, 68132, USA",41.265062,-96.013179
"1221 MADISON ST, SEATTLE, WA, 98104","ARNOLD PAVILION, 1221, MADISON STREET, CENTRAL BUSINESS DISTRICT, FIRST HILL, SEATTLE, KING COUNTY, WASHINGTON, 98104, USA",47.60980395,-122.322889
"341 CONKLIN ST, FARMINGDALE, NY, 11735","341, CONKLIN STREET, FARMINGDALE, NASSAU COUNTY, NEW YORK, 11735, USA",40.732839,-73.446928
"14139 POTOMAC MILLS RD, WOODBRIDGE, VA, 22192","BETHEL, PRINCE WILLIAM COUNTY, VIRGINIA, 22192, USA",38.651808,-77.2960347
"3952 PARKVIEW DR, CHEYENNE, WY, 82001","CHEYENNE WOMEN'S CLINIC, 3952, PARKVIEW DRIVE, CHEYENNE, LARAMIE COUNTY, WYOMING, 82001, USA",41.15755885,-104.7617381
"4902 QUEENS BLVD, WOODSIDE, NY, 11377","QUEENS BOULEVARD, WOODSIDE, QUEENS COUNTY, NYC, NEW YORK, 11377, USA",40.7408024,-73.8992192
"900 23RD ST NW, WASHINGTON, DC, 20037","GEORGE WASHINGTON UNIVERSITY HOSPITAL, 900, 23RD STREET NORTHWEST, GEORGE WASHINGTON UNIVERSITY, WASHINGTON, D.C., 20037, USA",38.9014106,-77.05060019
"3751 KATELLA AVE, LOS ALAMITOS, CA, 90720","KATELLA AVENUE, KOREATOWN, GARDEN GROVE, ORANGE COUNTY, CALIFORNIA, CA 90680, USA",33.8030588,-117.9843009
"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA, 90048","CEDARS-SINAI MEDICAL CENTER, 8700, BEVERLY BOULEVARD, WEST HOLLYWOOD, LOS ANGELES COUNTY, CALIFORNIA, 90048, USA",34.0751604,-118.3810936
"660 N WESTMORELAND RD, LAKE FOREST, IL, 60045","NORTHWESTERN MEDICINE LAKE FOREST HOSPITAL, 660, NORTH WESTMORELAND ROAD, LAKE FOREST, LAKE COUNTY, ILLINOIS, 60045, USA",42.2544975,-87.86541998
